"name","count","party","date","sample_articles"
"public","61","cameron","201403","111"
"back","61","cameron","201403","111"
"first","60","cameron","201403","111"
"part","60","cameron","201403","111"
"foreign","60","cameron","201403","111"
"another","59","cameron","201403","111"
"speech","59","cameron","201403","111"
"end","59","cameron","201403","111"
"crisis","59","cameron","201403","111"
"parliament","59","cameron","201403","111"
"going","58","cameron","201403","111"
"conservative","58","cameron","201403","111"
"mps","58","cameron","201403","111"
"sanctions","58","cameron","201403","111"
"downing","58","cameron","201403","111"
"rock","58","cameron","201403","111"
"clegg","350","clegg","201403","71"
"said","266","clegg","201403","71"
"would","226","clegg","201403","71"
"farage","192","clegg","201403","71"
"eu","185","clegg","201403","71"
"people","167","clegg","201403","71"
"party","165","clegg","201403","71"
"tax","154","clegg","201403","71"
"government","144","clegg","201403","71"
"year","143","clegg","201403","71"
"lib","142","clegg","201403","71"
"ukip","139","clegg","201403","71"
"one","120","clegg","201403","71"
"minister","120","clegg","201403","71"
"uk","114","clegg","201403","71"
"also","109","clegg","201403","71"
"labour","108","clegg","201403","71"
"like","102","clegg","201403","71"
"prime","99","clegg","201403","71"
"britain","99","clegg","201403","71"
"nick","95","clegg","201403","71"
"debate","95","clegg","201403","71"
"liberal","93","clegg","201403","71"
"leader","82","clegg","201403","71"
"dems","81","clegg","201403","71"
"european","79","clegg","201403","71"
"deputy","79","clegg","201403","71"
"time","73","clegg","201403","71"
"british","71","clegg","201403","71"
"cameron","70","clegg","201403","71"
"say","69","clegg","201403","71"
"coalition","66","clegg","201403","71"
"want","65","clegg","201403","71"
"election","65","clegg","201403","71"
"may","64","clegg","201403","71"
"could","63","clegg","201403","71"
"two","63","clegg","201403","71"
"childcare","61","clegg","201403","71"
"country","60","clegg","201403","71"
"support","59","clegg","201403","71"
"help","59","clegg","201403","71"
"even","59","clegg","201403","71"
"new","59","clegg","201403","71"
"think","59","clegg","201403","71"
"dem","59","clegg","201403","71"
"europe","59","clegg","201403","71"
"last","58","clegg","201403","71"
"next","58","clegg","201403","71"
"years","57","clegg","201403","71"
"policy","55","clegg","201403","71"
"10","55","clegg","201403","71"
"back","55","clegg","201403","71"
"us","54","clegg","201403","71"
"first","54","clegg","201403","71"
"david","53","clegg","201403","71"
"many","52","clegg","201403","71"
"cost","52","clegg","201403","71"
"make","51","clegg","201403","71"
"democrats","51","clegg","201403","71"
"much","50","clegg","201403","71"
"jobs","50","clegg","201403","71"
"families","50","clegg","201403","71"
"way","50","clegg","201403","71"
"share","50","clegg","201403","71"
"right","49","clegg","201403","71"
"political","49","clegg","201403","71"
"change","48","clegg","201403","71"
"get","48","clegg","201403","71"
"income","48","clegg","201403","71"
"costs","47","clegg","201403","71"
"parents","47","clegg","201403","71"
"tories","47","clegg","201403","71"
"going","46","clegg","201403","71"
"scheme","46","clegg","201403","71"
"claim","46","clegg","201403","71"
"parliament","46","clegg","201403","71"
"budget","45","clegg","201403","71"
"1","45","clegg","201403","71"
"ukraine","45","clegg","201403","71"
"nigel","44","clegg","201403","71"
"2","44","clegg","201403","71"
"parties","44","clegg","201403","71"
"well","43","clegg","201403","71"
"public","43","clegg","201403","71"
"part","43","clegg","201403","71"
"says","43","clegg","201403","71"
"whether","43","clegg","201403","71"
"told","42","clegg","201403","71"
"better","42","clegg","201403","71"
"money","41","clegg","201403","71"
"national","40","clegg","201403","71"
"week","40","clegg","201403","71"
"rather","40","clegg","201403","71"
"million","39","clegg","201403","71"
"made","39","clegg","201403","71"
"cameron","499","cameron","201404","126"
"said","418","cameron","201404","126"
"would","322","cameron","201404","126"
"minister","299","cameron","201404","126"
"miller","260","cameron","201404","126"
"people","255","cameron","201404","126"
"prime","221","cameron","201404","126"
"government","218","cameron","201404","126"
"one","207","cameron","201404","126"
"party","194","cameron","201404","126"
"labour","167","cameron","201404","126"
"david","164","cameron","201404","126"
"public","153","cameron","201404","126"
"christian","150","cameron","201404","126"
"britain","142","cameron","201404","126"
"political","139","cameron","201404","126"
"country","137","cameron","201404","126"
"also","137","cameron","201404","126"
"last","129","cameron","201404","126"
"year","126","cameron","201404","126"
"time","123","cameron","201404","126"
"election","121","cameron","201404","126"
"ukip","120","cameron","201404","126"
"faith","117","cameron","201404","126"
"uk","115","cameron","201404","126"
"new","114","cameron","201404","126"
"secretary","110","cameron","201404","126"
"made","108","cameron","201404","126"
"tory","107","cameron","201404","126"
"like","104","cameron","201404","126"
"many","101","cameron","201404","126"
"us","100","cameron","201404","126"
"even","100","cameron","201404","126"
"week","99","cameron","201404","126"
"work","97","cameron","201404","126"
"mps","97","cameron","201404","126"
"get","96","cameron","201404","126"
"british","95","cameron","201404","126"
"think","95","cameron","201404","126"
"could","93","cameron","201404","126"
"expenses","93","cameron","201404","126"
"years","92","cameron","201404","126"
"may","92","cameron","201404","126"
"miliband","90","cameron","201404","126"
"first","90","cameron","201404","126"
"church","89","cameron","201404","126"
"european","88","cameron","201404","126"
"cabinet","88","cameron","201404","126"
"make","85","cameron","201404","126"
"energy","84","cameron","201404","126"
"maria","82","cameron","201404","126"
"right","80","cameron","201404","126"
"say","79","cameron","201404","126"
"way","79","cameron","201404","126"
"culture","78","cameron","201404","126"
"leader","77","cameron","201404","126"
"well","76","cameron","201404","126"
"much","75","cameron","201404","126"
"three","75","cameron","201404","126"
"two","74","cameron","201404","126"
"good","74","cameron","201404","126"
"london","74","cameron","201404","126"
"report","74","cameron","201404","126"
"back","73","cameron","201404","126"
"long","73","cameron","201404","126"
"tax","73","cameron","201404","126"
"conservative","72","cameron","201404","126"
"next","72","cameron","201404","126"
"whether","71","cameron","201404","126"
"want","70","cameron","201404","126"
"support","70","cameron","201404","126"
"change","70","cameron","201404","126"
"farage","70","cameron","201404","126"
"onshore","69","cameron","201404","126"
"parliament","68","cameron","201404","126"
"women","67","cameron","201404","126"
"still","66","cameron","201404","126"
"since","66","cameron","201404","126"
"committee","66","cameron","201404","126"
"wind","65","cameron","201404","126"
"told","65","cameron","201404","126"
"clegg","65","cameron","201404","126"
"go","64","cameron","201404","126"
"issue","63","cameron","201404","126"
"street","63","cameron","201404","126"
"going","60","cameron","201404","126"
"another","60","cameron","201404","126"
"says","60","cameron","201404","126"
"politics","60","cameron","201404","126"
"see","59","cameron","201404","126"
"religious","59","cameron","201404","126"
"home","59","cameron","201404","126"
"day","59","cameron","201404","126"
"standards","59","cameron","201404","126"
"debates","59","cameron","201404","126"
"former","58","cameron","201404","126"
"times","58","cameron","201404","126"
"important","57","cameron","201404","126"
"europe","57","cameron","201404","126"
"clegg","241","clegg","201404","44"
"farage","192","clegg","201404","44"
"said","182","clegg","201404","44"
"would","163","clegg","201404","44"
"eu","149","clegg","201404","44"
"people","116","clegg","201404","44"
"ukip","106","clegg","201404","44"
"party","101","clegg","201404","44"
"nick","100","clegg","201404","44"
"uk","96","clegg","201404","44"
"debate","91","clegg","201404","44"
"cameron","84","clegg","201404","44"
"minister","75","clegg","201404","44"
"one","73","clegg","201404","44"
"last","70","clegg","201404","44"
"nigel","67","clegg","201404","44"
"europe","67","clegg","201404","44"
"prime","64","clegg","201404","44"
"lib","62","clegg","201404","44"
"election","60","clegg","201404","44"
"debates","59","clegg","201404","44"
"leader","59","clegg","201404","44"
"like","57","clegg","201404","44"
"also","56","clegg","201404","44"
"government","55","clegg","201404","44"
"labour","54","clegg","201404","44"
"time","51","clegg","201404","44"
"year","51","clegg","201404","44"
"britain","50","clegg","201404","44"
"onshore","49","clegg","201404","44"
"european","48","clegg","201404","44"
"two","46","clegg","201404","44"
"week","46","clegg","201404","44"
"three","45","clegg","201404","44"
"say","45","clegg","201404","44"
"get","45","clegg","201404","44"
"energy","44","clegg","201404","44"
"political","43","clegg","201404","44"
"british","40","clegg","201404","44"
"deputy","40","clegg","201404","44"
"new","39","clegg","201404","44"
"lbc","39","clegg","201404","44"
"support","39","clegg","201404","44"
"many","39","clegg","201404","44"
"right","38","clegg","201404","44"
"first","38","clegg","201404","44"
"trade","38","clegg","201404","44"
"voters","38","clegg","201404","44"
"could","38","clegg","201404","44"
"david","38","clegg","201404","44"
"going","37","clegg","201404","44"
"even","36","clegg","201404","44"
"may","36","clegg","201404","44"
"long","36","clegg","201404","44"
"show","36","clegg","201404","44"
"green","35","clegg","201404","44"
"jobs","35","clegg","201404","44"
"wind","35","clegg","201404","44"
"windfarms","34","clegg","201404","44"
"liberal","34","clegg","201404","44"
"m","33","clegg","201404","44"
"membership","33","clegg","201404","44"
"think","33","clegg","201404","44"
"back","33","clegg","201404","44"
"whether","33","clegg","201404","44"
"much","32","clegg","201404","44"
"public","32","clegg","201404","44"
"miliband","32","clegg","201404","44"
"dems","32","clegg","201404","44"
"re","31","clegg","201404","44"
"come","31","clegg","201404","44"
"share","31","clegg","201404","44"
"years","30","clegg","201404","44"
"tory","30","clegg","201404","44"
"radio","29","clegg","201404","44"
"way","29","clegg","201404","44"
"take","29","clegg","201404","44"
"ferrari","29","clegg","201404","44"
"poll","29","clegg","201404","44"
"dem","29","clegg","201404","44"
"go","29","clegg","201404","44"
"made","29","clegg","201404","44"
"elections","28","clegg","201404","44"
"want","28","clegg","201404","44"
"given","28","clegg","201404","44"
"make","28","clegg","201404","44"
"man","28","clegg","201404","44"
"next","28","clegg","201404","44"
"well","28","clegg","201404","44"
"report","27","clegg","201404","44"
"vote","27","clegg","201404","44"
"good","27","clegg","201404","44"
"since","27","clegg","201404","44"
"politicians","27","clegg","201404","44"
"leaders","26","clegg","201404","44"
"browne","26","clegg","201404","44"
"us","26","clegg","201404","44"
"point","26","clegg","201404","44"
"saying","25","clegg","201404","44"
"said","402","cameron","201405","106"
"cameron","388","cameron","201405","106"
"would","363","cameron","201405","106"
"party","287","cameron","201405","106"
"minister","238","cameron","201405","106"
"labour","235","cameron","201405","106"
"ukip","234","cameron","201405","106"
"european","218","cameron","201405","106"
"prime","209","cameron","201405","106"
"one","176","cameron","201405","106"
"uk","174","cameron","201405","106"
"people","167","cameron","201405","106"
"britain","165","cameron","201405","106"
"eu","157","cameron","201405","106"
"government","156","cameron","201405","106"
"election","143","cameron","201405","106"
"also","142","cameron","201405","106"
"could","127","cameron","201405","106"
"david","127","cameron","201405","106"
"british","125","cameron","201405","106"
"last","123","cameron","201405","106"
"may","113","cameron","201405","106"
"miliband","111","cameron","201405","106"
"year","109","cameron","201405","106"
"vote","106","cameron","201405","106"
"pfizer","104","cameron","201405","106"
"tories","104","cameron","201405","106"
"like","103","cameron","201405","106"
"us","100","cameron","201405","106"
"think","99","cameron","201405","106"
"time","98","cameron","201405","106"
"tory","98","cameron","201405","106"
"new","98","cameron","201405","106"
"elections","97","cameron","201405","106"
"farage","96","cameron","201405","106"
"europe","94","cameron","201405","106"
"even","92","cameron","201405","106"
"two","91","cameron","201405","106"
"leader","91","cameron","201405","106"
"next","89","cameron","201405","106"
"lib","88","cameron","201405","106"
"told","87","cameron","201405","106"
"conservatives","86","cameron","201405","106"
"right","85","cameron","201405","106"
"need","83","cameron","201405","106"
"made","83","cameron","201405","106"
"many","82","cameron","201405","106"
"way","81","cameron","201405","106"
"well","80","cameron","201405","106"
"first","80","cameron","201405","106"
"tax","79","cameron","201405","106"
"take","78","cameron","201405","106"
"astrazeneca","77","cameron","201405","106"
"referendum","77","cameron","201405","106"
"clegg","77","cameron","201405","106"
"national","76","cameron","201405","106"
"want","75","cameron","201405","106"
"country","74","cameron","201405","106"
"week","74","cameron","201405","106"
"parties","73","cameron","201405","106"
"back","73","cameron","201405","106"
"union","72","cameron","201405","106"
"conservative","72","cameron","201405","106"
"get","72","cameron","201405","106"
"public","71","cameron","201405","106"
"general","71","cameron","201405","106"
"years","70","cameron","201405","106"
"parliament","69","cameron","201405","106"
"voters","68","cameron","201405","106"
"make","66","cameron","201405","106"
"much","65","cameron","201405","106"
"say","65","cameron","201405","106"
"politics","65","cameron","201405","106"
"former","64","cameron","201405","106"
"political","64","cameron","201405","106"
"good","63","cameron","201405","106"
"bbc","63","cameron","201405","106"
"whether","63","cameron","201405","106"
"free","62","cameron","201405","106"
"however","62","cameron","201405","106"
"mps","60","cameron","201405","106"
"work","59","cameron","201405","106"
"still","59","cameron","201405","106"
"majority","56","cameron","201405","106"
"seats","55","cameron","201405","106"
"going","54","cameron","201405","106"
"company","54","cameron","201405","106"
"scotland","54","cameron","201405","106"
"campaign","54","cameron","201405","106"
"change","53","cameron","201405","106"
"three","53","cameron","201405","106"
"local","53","cameron","201405","106"
"nigel","52","cameron","201405","106"
"immigration","52","cameron","201405","106"
"dems","51","cameron","201405","106"
"better","51","cameron","201405","106"
"saying","50","cameron","201405","106"
"coalition","50","cameron","201405","106"
"likely","50","cameron","201405","106"
"party","547","clegg","201405","80"
"clegg","535","clegg","201405","80"
"said","404","clegg","201405","80"
"lib","359","clegg","201405","80"
"would","335","clegg","201405","80"
"labour","219","clegg","201405","80"
"dem","183","clegg","201405","80"
"election","183","clegg","201405","80"
"dems","174","clegg","201405","80"
"one","172","clegg","201405","80"
"people","165","clegg","201405","80"
"liberal","159","clegg","201405","80"
"leader","159","clegg","201405","80"
"nick","155","clegg","201405","80"
"elections","143","clegg","201405","80"
"european","139","clegg","201405","80"
"ukip","135","clegg","201405","80"
"also","129","clegg","201405","80"
"cable","125","clegg","201405","80"
"minister","123","clegg","201405","80"
"government","117","clegg","201405","80"
"oakeshott","114","clegg","201405","80"
"cameron","113","clegg","201405","80"
"local","113","clegg","201405","80"
"think","112","clegg","201405","80"
"leadership","108","clegg","201405","80"
"could","108","clegg","201405","80"
"last","107","clegg","201405","80"
"time","104","clegg","201405","80"
"seats","101","clegg","201405","80"
"prime","95","clegg","201405","80"
"coalition","95","clegg","201405","80"
"polls","94","clegg","201405","80"
"democrats","93","clegg","201405","80"
"mps","92","clegg","201405","80"
"results","89","clegg","201405","80"
"year","87","clegg","201405","80"
"tories","87","clegg","201405","80"
"next","86","clegg","201405","80"
"secretary","85","clegg","201405","80"
"may","83","clegg","201405","80"
"tory","81","clegg","201405","80"
"general","81","clegg","201405","80"
"conservatives","81","clegg","201405","80"
"week","81","clegg","201405","80"
"even","80","clegg","201405","80"
"vote","77","clegg","201405","80"
"poll","77","clegg","201405","80"
"going","76","clegg","201405","80"
"make","75","clegg","201405","80"
"two","75","clegg","201405","80"
"deputy","73","clegg","201405","80"
"britain","73","clegg","201405","80"
"knife","72","clegg","201405","80"
"us","70","clegg","201405","80"
"support","69","clegg","201405","80"
"need","69","clegg","201405","80"
"say","68","clegg","201405","80"
"miliband","68","clegg","201405","80"
"former","67","clegg","201405","80"
"told","67","clegg","201405","80"
"lose","67","clegg","201405","80"
"politics","67","clegg","201405","80"
"many","66","clegg","201405","80"
"policy","65","clegg","201405","80"
"get","65","clegg","201405","80"
"schools","64","clegg","201405","80"
"uk","64","clegg","201405","80"
"way","64","clegg","201405","80"
"want","63","clegg","201405","80"
"right","62","clegg","201405","80"
"good","62","clegg","201405","80"
"like","62","clegg","201405","80"
"long","62","clegg","201405","80"
"democrat","60","clegg","201405","80"
"political","60","clegg","201405","80"
"much","59","clegg","201405","80"
"parties","59","clegg","201405","80"
"david","59","clegg","201405","80"
"school","59","clegg","201405","80"
"sheffield","58","clegg","201405","80"
"farage","58","clegg","201405","80"
"well","58","clegg","201405","80"
"eu","57","clegg","201405","80"
"new","57","clegg","201405","80"
"first","57","clegg","201405","80"
"put","55","clegg","201405","80"
"better","55","clegg","201405","80"
"free","55","clegg","201405","80"
"voters","54","clegg","201405","80"
"go","54","clegg","201405","80"
"change","53","clegg","201405","80"
"conservative","53","clegg","201405","80"
"council","53","clegg","201405","80"
"mp","53","clegg","201405","80"
"years","52","clegg","201405","80"
"come","51","clegg","201405","80"
"made","51","clegg","201405","80"
"british","50","clegg","201405","80"
"business","49","clegg","201405","80"
"cameron","964","cameron","201406","173"
"said","758","cameron","201406","173"
"eu","674","cameron","201406","173"
"juncker","664","cameron","201406","173"
"minister","627","cameron","201406","173"
"european","577","cameron","201406","173"
"prime","560","cameron","201406","173"
"would","473","cameron","201406","173"
"britain","425","cameron","201406","173"
"people","333","cameron","201406","173"
"may","328","cameron","201406","173"
"one","311","cameron","201406","173"
"europe","306","cameron","201406","173"
"government","295","cameron","201406","173"
"leaders","285","cameron","201406","173"
"british","268","cameron","201406","173"
"uk","259","cameron","201406","173"
"commission","248","cameron","201406","173"
"also","242","cameron","201406","173"
"david","240","cameron","201406","173"
"president","227","cameron","201406","173"
"party","223","cameron","201406","173"
"merkel","223","cameron","201406","173"
"office","217","cameron","201406","173"
"parliament","213","cameron","201406","173"
"home","203","cameron","201406","173"
"could","201","cameron","201406","173"
"labour","199","cameron","201406","173"
"last","196","cameron","201406","173"
"right","176","cameron","201406","173"
"new","172","cameron","201406","173"
"passport","168","cameron","201406","173"
"secretary","168","cameron","201406","173"
"gove","164","cameron","201406","173"
"like","164","cameron","201406","173"
"next","161","cameron","201406","173"
"vote","160","cameron","201406","173"
"time","158","cameron","201406","173"
"support","154","cameron","201406","173"
"told","152","cameron","201406","173"
"week","152","cameron","201406","173"
"years","147","cameron","201406","173"
"national","147","cameron","201406","173"
"year","146","cameron","201406","173"
"two","146","cameron","201406","173"
"former","145","cameron","201406","173"
"made","145","cameron","201406","173"
"back","139","cameron","201406","173"
"first","136","cameron","201406","173"
"brussels","134","cameron","201406","173"
"make","131","cameron","201406","173"
"summit","127","cameron","201406","173"
"need","127","cameron","201406","173"
"us","126","cameron","201406","173"
"tory","123","cameron","201406","173"
"way","121","cameron","201406","173"
"mr","119","cameron","201406","173"
"reform","116","cameron","201406","173"
"think","116","cameron","201406","173"
"leader","116","cameron","201406","173"
"german","115","cameron","201406","173"
"many","114","cameron","201406","173"
"clear","114","cameron","201406","173"
"get","114","cameron","201406","173"
"even","110","cameron","201406","173"
"public","110","cameron","201406","173"
"says","110","cameron","201406","173"
"council","109","cameron","201406","173"
"take","108","cameron","201406","173"
"referendum","108","cameron","201406","173"
"say","107","cameron","201406","173"
"miliband","107","cameron","201406","173"
"candidate","106","cameron","201406","173"
"schools","105","cameron","201406","173"
"share","105","cameron","201406","173"
"election","105","cameron","201406","173"
"political","104","cameron","201406","173"
"well","102","cameron","201406","173"
"appointment","101","cameron","201406","173"
"jean","101","cameron","201406","173"
"want","100","cameron","201406","173"
"applications","100","cameron","201406","173"
"staff","100","cameron","201406","173"
"much","97","cameron","201406","173"
"claude","97","cameron","201406","173"
"country","96","cameron","201406","173"
"world","96","cameron","201406","173"
"centre","96","cameron","201406","173"
"street","93","cameron","201406","173"
"10","92","cameron","201406","173"
"go","91","cameron","201406","173"
"state","91","cameron","201406","173"
"job","91","cameron","201406","173"
"union","89","cameron","201406","173"
"iraq","88","cameron","201406","173"
"saying","87","cameron","201406","173"
"work","87","cameron","201406","173"
"deal","87","cameron","201406","173"
"clegg","182","clegg","201406","42"
"said","158","clegg","201406","42"
"party","132","clegg","201406","42"
"lib","99","clegg","201406","42"
"share","85","clegg","201406","42"
"would","84","clegg","201406","42"
"may","83","clegg","201406","42"
"government","80","clegg","201406","42"
"people","68","clegg","201406","42"
"labour","67","clegg","201406","42"
"liberal","62","clegg","201406","42"
"one","62","clegg","201406","42"
"nick","59","clegg","201406","42"
"minister","58","clegg","201406","42"
"office","56","clegg","201406","42"
"dems","56","clegg","201406","42"
"mps","53","clegg","201406","42"
"also","53","clegg","201406","42"
"prime","51","clegg","201406","42"
"iraq","44","clegg","201406","42"
"post","44","clegg","201406","42"
"hancock","44","clegg","201406","42"
"coalition","44","clegg","201406","42"
"close","44","clegg","201406","42"
"mp","43","clegg","201406","42"
"dem","43","clegg","201406","42"
"uk","43","clegg","201406","42"
"new","42","clegg","201406","42"
"secretary","41","clegg","201406","42"
"says","41","clegg","201406","42"
"year","41","clegg","201406","42"
"expand","41","clegg","201406","42"
"make","40","clegg","201406","42"
"home","40","clegg","201406","42"
"leader","40","clegg","201406","42"
"britain","38","clegg","201406","42"
"cameron","38","clegg","201406","42"
"election","37","clegg","201406","42"
"passport","35","clegg","201406","42"
"two","35","clegg","201406","42"
"need","35","clegg","201406","42"
"years","34","clegg","201406","42"
"mr","33","clegg","201406","42"
"could","33","clegg","201406","42"
"tory","32","clegg","201406","42"
"week","32","clegg","201406","42"
"miliband","32","clegg","201406","42"
"way","31","clegg","201406","42"
"get","31","clegg","201406","42"
"deputy","31","clegg","201406","42"
"democrats","31","clegg","201406","42"
"made","31","clegg","201406","42"
"told","30","clegg","201406","42"
"cable","30","clegg","201406","42"
"us","30","clegg","201406","42"
"free","29","clegg","201406","42"
"david","29","clegg","201406","42"
"first","28","clegg","201406","42"
"education","28","clegg","201406","42"
"tories","27","clegg","201406","42"
"british","27","clegg","201406","42"
"many","27","clegg","201406","42"
"whether","27","clegg","201406","42"
"pint","26","clegg","201406","42"
"elections","26","clegg","201406","42"
"vote","25","clegg","201406","42"
"going","25","clegg","201406","42"
"back","25","clegg","201406","42"
"next","25","clegg","201406","42"
"country","24","clegg","201406","42"
"democrat","24","clegg","201406","42"
"last","24","clegg","201406","42"
"parliament","24","clegg","201406","42"
"local","24","clegg","201406","42"
"like","24","clegg","201406","42"
"even","23","clegg","201406","42"
"schools","23","clegg","201406","42"
"claims","23","clegg","201406","42"
"right","23","clegg","201406","42"
"support","23","clegg","201406","42"
"think","23","clegg","201406","42"
"say","23","clegg","201406","42"
"public","23","clegg","201406","42"
"bill","23","clegg","201406","42"
"never","22","clegg","201406","42"
"time","22","clegg","201406","42"
"applications","22","clegg","201406","42"
"well","22","clegg","201406","42"
"call","21","clegg","201406","42"
"work","21","clegg","201406","42"
"speech","21","clegg","201406","42"
"voters","21","clegg","201406","42"
"use","21","clegg","201406","42"
"staff","21","clegg","201406","42"
"child","20","clegg","201406","42"
"hague","20","clegg","201406","42"
"said","797","cameron","201407","182"
"cameron","672","cameron","201407","182"
"minister","573","cameron","201407","182"
"would","429","cameron","201407","182"
"government","415","cameron","201407","182"
"party","365","cameron","201407","182"
"prime","358","cameron","201407","182"
"one","334","cameron","201407","182"
"people","329","cameron","201407","182"
"labour","308","cameron","201407","182"
"secretary","283","cameron","201407","182"
"david","268","cameron","201407","182"
"new","267","cameron","201407","182"
"cabinet","246","cameron","201407","182"
"also","242","cameron","201407","182"
"public","217","cameron","201407","182"
"women","212","cameron","201407","182"
"tory","211","cameron","201407","182"
"last","198","cameron","201407","182"
"uk","196","cameron","201407","182"
"year","196","cameron","201407","182"
"time","192","cameron","201407","182"
"britain","189","cameron","201407","182"
"election","186","cameron","201407","182"
"russia","182","cameron","201407","182"
"us","167","cameron","201407","182"
"european","166","cameron","201407","182"
"could","160","cameron","201407","182"
"make","160","cameron","201407","182"
"former","159","cameron","201407","182"
"may","157","cameron","201407","182"
"eu","156","cameron","201407","182"
"office","153","cameron","201407","182"
"foreign","152","cameron","201407","182"
"putin","149","cameron","201407","182"
"like","147","cameron","201407","182"
"years","146","cameron","201407","182"
"conservative","146","cameron","201407","182"
"russian","143","cameron","201407","182"
"british","141","cameron","201407","182"
"gove","141","cameron","201407","182"
"get","140","cameron","201407","182"
"miliband","136","cameron","201407","182"
"ministers","136","cameron","201407","182"
"political","136","cameron","201407","182"
"way","133","cameron","201407","182"
"two","133","cameron","201407","182"
"made","133","cameron","201407","182"
"even","130","cameron","201407","182"
"right","127","cameron","201407","182"
"next","123","cameron","201407","182"
"many","122","cameron","201407","182"
"need","120","cameron","201407","182"
"state","120","cameron","201407","182"
"country","119","cameron","201407","182"
"much","119","cameron","201407","182"
"leader","119","cameron","201407","182"
"take","117","cameron","201407","182"
"sanctions","116","cameron","201407","182"
"work","115","cameron","201407","182"
"first","114","cameron","201407","182"
"reshuffle","113","cameron","201407","182"
"told","112","cameron","201407","182"
"say","111","cameron","201407","182"
"world","110","cameron","201407","182"
"since","110","cameron","201407","182"
"think","106","cameron","201407","182"
"back","106","cameron","201407","182"
"part","103","cameron","201407","182"
"tories","103","cameron","201407","182"
"week","103","cameron","201407","182"
"support","102","cameron","201407","182"
"long","102","cameron","201407","182"
"education","101","cameron","201407","182"
"mps","100","cameron","201407","182"
"well","100","cameron","201407","182"
"security","99","cameron","201407","182"
"called","96","cameron","201407","182"
"home","95","cameron","201407","182"
"general","95","cameron","201407","182"
"10","94","cameron","201407","182"
"parliament","94","cameron","201407","182"
"job","94","cameron","201407","182"
"policy","93","cameron","201407","182"
"defence","93","cameron","201407","182"
"mp","93","cameron","201407","182"
"union","92","cameron","201407","182"
"international","92","cameron","201407","182"
"see","91","cameron","201407","182"
"business","91","cameron","201407","182"
"must","91","cameron","201407","182"
"chief","90","cameron","201407","182"
"michael","89","cameron","201407","182"
"three","88","cameron","201407","182"
"ukraine","88","cameron","201407","182"
"want","87","cameron","201407","182"
"whether","86","cameron","201407","182"
"europe","85","cameron","201407","182"
"go","85","cameron","201407","182"
"said","146","clegg","201407","35"
"clegg","133","clegg","201407","35"
"would","94","clegg","201407","35"
"party","93","clegg","201407","35"
"lib","82","clegg","201407","35"
"government","77","clegg","201407","35"
"minister","74","clegg","201407","35"
"people","64","clegg","201407","35"
"prime","62","clegg","201407","35"
"labour","56","clegg","201407","35"
"coalition","49","clegg","201407","35"
"dems","48","clegg","201407","35"
"could","46","clegg","201407","35"
"new","44","clegg","201407","35"
"election","44","clegg","201407","35"
"cameron","43","clegg","201407","35"
"one","42","clegg","201407","35"
"policy","40","clegg","201407","35"
"us","39","clegg","201407","35"
"security","38","clegg","201407","35"
"liberal","38","clegg","201407","35"
"nick","37","clegg","201407","35"
"dem","35","clegg","201407","35"
"deputy","35","clegg","201407","35"
"also","34","clegg","201407","35"
"tories","33","clegg","201407","35"
"uk","31","clegg","201407","35"
"european","30","clegg","201407","35"
"way","30","clegg","201407","35"
"think","30","clegg","201407","35"
"world","30","clegg","201407","35"
"tory","29","clegg","201407","35"
"last","29","clegg","201407","35"
"parliament","29","clegg","201407","35"
"need","29","clegg","201407","35"
"make","28","clegg","201407","35"
"secretary","27","clegg","201407","35"
"eu","27","clegg","201407","35"
"say","27","clegg","201407","35"
"many","27","clegg","201407","35"
"tax","26","clegg","201407","35"
"support","25","clegg","201407","35"
"may","25","clegg","201407","35"
"told","24","clegg","201407","35"
"work","24","clegg","201407","35"
"time","24","clegg","201407","35"
"bill","24","clegg","201407","35"
"years","23","clegg","201407","35"
"year","23","clegg","201407","35"
"conservative","23","clegg","201407","35"
"public","23","clegg","201407","35"
"week","23","clegg","201407","35"
"home","23","clegg","201407","35"
"made","23","clegg","201407","35"
"syria","22","clegg","201407","35"
"right","22","clegg","201407","35"
"get","22","clegg","201407","35"
"review","22","clegg","201407","35"
"bedroom","22","clegg","201407","35"
"saying","21","clegg","201407","35"
"change","21","clegg","201407","35"
"russia","21","clegg","201407","35"
"measures","21","clegg","201407","35"
"david","20","clegg","201407","35"
"hong","20","clegg","201407","35"
"vote","20","clegg","201407","35"
"britain","20","clegg","201407","35"
"politics","20","clegg","201407","35"
"really","20","clegg","201407","35"
"social","19","clegg","201407","35"
"going","19","clegg","201407","35"
"former","19","clegg","201407","35"
"nhs","19","clegg","201407","35"
"see","19","clegg","201407","35"
"back","19","clegg","201407","35"
"next","19","clegg","201407","35"
"kong","19","clegg","201407","35"
"teachers","18","clegg","201407","35"
"still","18","clegg","201407","35"
"care","18","clegg","201407","35"
"british","18","clegg","201407","35"
"turn","18","clegg","201407","35"
"first","18","clegg","201407","35"
"cancer","18","clegg","201407","35"
"benefit","18","clegg","201407","35"
"two","18","clegg","201407","35"
"since","18","clegg","201407","35"
"tenants","18","clegg","201407","35"
"2010","18","clegg","201407","35"
"democrats","18","clegg","201407","35"
"general","18","clegg","201407","35"
"like","18","clegg","201407","35"
"housing","18","clegg","201407","35"
"street","17","clegg","201407","35"
"students","17","clegg","201407","35"
"put","17","clegg","201407","35"
"putin","17","clegg","201407","35"
